frame,left_wrist_movement,right_wrist_movement,left_ankle_movement,right_ankle_movement,left_shoulder_movement,right_shoulder_movement,left_hip_movement,right_hip_movement,total_movement
251,0.06323845146387604,0.06776409185633793,0.04219888579617478,0.0004022747735136347,0.0029553329237107574,0.0002183351658359325,0.004493429217316612,0.006272011872508692,0.18754281306927437
252,0.020214793504666376,0.01742251078911353,0.039129670231656526,0.002882771113557741,0.003743777598575464,0.000746937320083262,0.015747250044096984,0.011898479325411972,0.11178618992716186
253,0.1521407530474386,0.010246616517675246,0.04712080867171588,0.0011604803565820115,0.01690358298891121,0.0015045342558424758,0.0166174789293994,0.008656093349426035,0.25435034811699087
254,0.03643874026991304,0.012880604559976225,0.01849262168413501,0.0007777584629048424,0.006986243501711002,0.007900626445287249,0.01593805781631524,0.012517075697321075,0.11193172843756369
255,0.01380123509908788,0.006600847756125352,0.014354966050850073,0.0030049511036383237,0.0077254935212251585,0.015003102138355952,0.018644662900858273,0.019875178769494236,0.09901043733963526
256,0.012141384946191604,0.011290151332482075,0.007143700428695744,0.0005022682394942407,0.032647082508364234,0.02436935762605649,0.018797288816325194,0.01525782460837857,0.12214905850598816
257,0.014202667237148766,0.0236937881508194,0.0036617468407132312,0.0005132633841259524,0.023223430525083213,0.021525566426543647,0.014224668667158746,0.01048507534935468,0.11153020658094763
258,0.009620259102769594,0.02637322497516165,0.005166133042268558,0.000364669790039287,0.01783734379482602,0.014762205198381739,0.012208927731791474,0.008445451259161747,0.09477821489440008
259,0.014370006128698942,0.030471727423653238,0.009260757296328855,0.0007579350611376748,0.012980001571049032,0.01184012143809677,0.003130527084497193,0.003091077707042157,0.08590215371050386
260,0.01096958255243621,0.03009714798094984,0.007175997036108447,0.00413040940017216,0.017668783805052258,0.01823427851882889,0.003880952477157588,0.011108497871730925,0.10326564964243631
261,0.006894243790430651,0.033107204623289636,0.005060570543231608,0.0021486612719651974,0.006959614821115728,0.010094135709094093,0.002412713668836357,0.0010338183692554426,0.06771096279721871
262,0.005585893814321261,0.01621980906210778,0.00257538124179927,0.0007090906691568945,0.002619813219500582,0.0020495281863786444,0.0008135556593011972,0.000303577714157385,0.030876649566723015
263,0.006332301831620734,0.015304586725784013,0.0034423105357014967,0.00020078345473982886,0.006306605496783749,0.006492522891976699,0.0015999374495012544,0.0013143250183847816,0.040993373404492564
264,0.009122068453553954,0.0043580791439330364,0.0017954624316750061,0.001538431012427945,0.002888909477494217,0.002855105142185118,0.001724489454507628,0.0011589744897776808,0.025441519605554585
265,0.003938829708175415,0.004492165338343296,0.0015090014062014683,0.0014826861687403908,0.0030438469663947223,0.0005401063399843887,0.0017546012327868269,0.000789005036424095,0.017550242197050602
266,0.0016933694109445535,0.003319446511004848,0.0013487903234371003,0.0009776351001549775,0.0026906845043425044,0.0016491906396325139,0.002714984596224643,0.000793648435250699,0.015187749520991839
267,0.00851965074598857,0.0025316735003531217,0.0003428429375391061,0.00011684646520621562,0.0018070397515883322,0.0012772524023231106,0.0014407305687671374,0.001166121248427959,0.017202157620193552
268,0.001854270309375993,0.002139378235960221,0.0002809875295968159,3.11159224639066e-05,0.0011976565527086708,0.0005289178616065611,0.0007968838697746751,0.0005703204646214226,0.007399530746108267
269,0.004249863322049716,0.0010668982087983503,0.0006379320064017665,0.00017254944745194825,0.0032856265369838747,0.0030814450905877716,0.001495959459712671,0.0008573583756999074,0.014847632447686006
270,0.005676059645878668,0.0009908314798469534,0.001818661899828948,0.0005181431333214818,0.0008215567720426958,0.00024095606527303927,0.0017269910967841473,0.001314530237074227,0.013107730330050159
271,0.007039429787117434,0.0017458954257098679,0.0010160930279556348,0.00047407232343272794,0.0007759504010309429,0.0005442770388128349,0.0010351908610803627,0.0008831059672752112,0.013514014832415017
272,0.003634017655721102,0.0015881599539176222,0.00026578549888132296,0.0005282376859345427,0.0017047203762408133,0.001801134733812526,0.0004268446131858563,0.00010694375591435037,0.010055844273608136
273,0.011032865501559592,0.001879446510909931,0.0002654238400571789,0.0005402924959365686,0.0015853431400171013,0.002447699281734858,0.0003291656888396859,0.00023272820364924918,0.018312964662704163
274,0.010719267964429936,0.0034950352182467827,0.0004311175320238942,0.0010797500264210823,0.0012012237455684331,0.0015838412916498127,0.0003577150248580108,0.00030096561954185894,0.01916891642273981
275,0.018331355886487724,0.006428300321617702,0.0014273212194744463,0.0007562679543851122,0.0019378724368555762,0.000203038863358962,0.0016240445273426024,0.0005608035177976784,0.031269004727319805
276,0.017456472664890848,0.007845725058021356,0.00016873509619233192,6.662512303727924e-05,0.002304578763691742,0.0006763960327019667,0.0003676612876636803,0.0012038138342701933,0.030090007860469396
277,0.006047841804215644,0.005334159476268183,0.00020650958844287663,0.0005064732308609374,0.0015259235078003983,0.0013516473802544916,0.0005290760019358719,0.001487981538149103,0.016989612527927505
278,0.011102718130965797,0.001569062988482536,0.00016426903847986118,0.0003696406314266504,0.0004918869473072463,0.0002155337663746651,0.0005078647397296866,0.001042813491505726,0.01546378973427217
279,0.03211831022815643,0.002600998400583172,0.00015317842876238155,0.000787457075223833,0.004597215487431036,0.0037920267803977564,0.0007719680743419903,0.0012917313688751901,0.04611288584377179
280,0.01797864392221091,0.004406452565956326,0.00040703095012961703,0.0019516360828268665,0.008901787117924675,0.013199036333754589,0.004032509488461373,0.0012597919615344269,0.05213688842279878
281,0.023886623968270286,0.005923045013593028,0.00039059360316301916,0.0007386955679096,0.013304672813860849,0.016723843820312733,0.0014416588258633093,0.002726489178183082,0.0651356227911559
282,0.021059516775240653,0.007467016036021605,0.000193808588061589,0.001986234519600133,0.00781759742863335,0.012233159816892039,0.0016176547406939411,0.0025220898524951824,0.054897077757638496
283,0.009331649178687404,0.008642205365426944,0.00015729935657473877,0.0018310702453715395,0.011077020145495274,0.00897355897887679,0.0009129058368269789,0.002584141353238145,0.043509850460497816
284,0.007072122628689878,0.008586795013173238,0.0005557550439384861,0.0002891662380594568,0.008429448594388007,0.01941070855812147,0.0025505711266759585,0.006815424105170119,0.05370999130821661
285,0.0013124566848041561,0.003955945682387365,0.0005981096470943287,0.0018544930449223103,0.0052435827803380694,0.00901640646556346,0.0017538385917681087,0.003554301127242827,0.027289134024120625
286,0.004196642974742604,0.0012305789037236924,0.0003325382074062077,0.0015281093977810383,0.01257792003835413,0.007821868899140131,0.0015362579032177747,0.0019787149130020983,0.03120263123736768
287,0.005392871411734782,0.00164662122670516,0.0008780951170436924,0.0008406327398746965,0.010327440304263026,0.005625873072425951,0.002517423213915058,0.001513404990423507,0.028742362076385874
288,0.004203417975944962,0.0035701515366017562,0.0007483821768059388,0.0023368451568461365,0.011826117760188132,0.011623583471883477,0.002808219246402036,0.0024028718905844742,0.03951958921525691
289,0.002849524739211865,0.0009641285378298443,2.711958937086333e-05,0.002744977697157669,0.0065409068881899565,0.006664495317964853,0.0020879289114525386,0.0022707807064425733,0.024149862387620163
290,0.0008586028970286353,0.00167071753491502,8.796078586331372e-06,0.0005319215346403253,0.005189053917441499,0.003943263691112367,0.001098751279722143,0.0014676735772449017,0.014768780510691222
291,0.00045206276689761386,0.014735106756876643,0.0005533151568294471,0.0010267000325907888,0.004323146328139213,0.004454621704203697,6.697424661347934e-05,0.001827309900307886,0.027439236892458772
292,0.001171311012979848,0.0020121444861482297,0.0015429477366629126,0.00017913015538153002,0.0036968980072846457,0.0014783657424061317,0.0023468534221516976,0.0028408892487762905,0.015268539811791288
293,0.0064438568303590545,0.0021313130086696628,0.0031724586868685884,0.0007876404335230736,0.005696794588269764,0.001961396229839016,0.008279422241380181,0.0007983260638876403,0.02927120808279698
294,0.015164537782931918,0.0036754174823345745,0.00244397921894272,0.003318814638798181,0.007618017908508141,0.001065234075657877,0.007606536512592837,0.0005404434524816143,0.04143298107224786
295,0.017089622975335443,0.01797000652715786,0.009195066906723387,0.0020919441803196543,0.005606783040412606,0.0011021312932914266,0.014420103291047995,0.0012758090110851102,0.06875146722537348
296,0.03156639945123965,0.007972386090389041,0.009043185194202542,0.0003582829694104319,0.00644331905383268,0.0016236759540826584,0.002400727503370768,0.00736648182297126,0.06677445803949902
297,0.07783112018764263,0.005712015776483781,0.00914522604125336,0.003223095215094645,0.00550610909966566,0.0016707338447820928,0.010996316967919454,0.001323029208850166,0.11540764634169179
298,0.1125758270289746,0.0126015495213705,0.01834785950500416,0.0027459817605931104,0.008034691998518164,0.003946546752998281,0.008247143504282182,0.00769712641650489,0.17419672648824588
299,0.12376213014499977,0.00642598374175265,0.009697953381875617,0.00023170350237526122,0.014647894146267599,0.018416871655397644,0.009648986474685,0.008647728708457971,0.19147925175581154
300,0.012764738348376752,0.006073854590372227,0.0014590073526871798,0.0024892036288259776,0.004957419583381247,0.0023982473216189386,0.0033894513920642616,0.0006460888904222038,0.03417801110774879
301,0.06772151204434192,0.0005357663087217903,0.003611744336930711,0.001567794045608541,0.033076646460583184,0.007319889566289539,0.0021687185811789973,0.007297531524398287,0.12329960286805296
302,0.06255608540371473,0.002585682755834088,0.0064224561583213725,0.0012226801552071575,0.009282535741877132,0.0007349944236841333,0.001375020492101872,0.0042062513431390105,0.0883857064738795
303,0.04137749069094503,0.0019900429980631894,0.017573254145134366,0.001756276095782089,0.01977182612911447,0.010587755838962092,0.005735497475146624,0.0016345302620162708,0.10042667363516414
304,0.19586086388249738,0.0019101578776164795,0.019977522256849196,0.00020565998587393698,0.011876454269910719,0.011278141664804339,0.012151275281335527,0.00608043958039943,0.25934051479928705
305,0.07195645912452066,0.006850205391887113,0.020622655784157687,4.934649966218363e-05,0.011185580989340395,0.01006338783127716,0.007881783673181634,0.010858808013822961,0.1394682273078498
306,0.07281172618327317,0.02372736625451788,0.0021387072158268773,0.011837484759896438,0.008947330632529962,0.017864533015596627,0.01062278611964814,0.01720370574419245,0.16515363992548154
307,0.030821592824194097,0.04402015783189413,0.0007250408265538999,0.01669258598362914,0.0025209397233127485,0.015909713678253553,0.011892752439604038,0.02410563090678192,0.14668841421422354
308,0.17631781522705745,0.05940484238860636,0.0033964206582386587,0.023486848833209586,0.0073694166568802726,0.024889717012295167,0.004594503529517047,0.01094112619356935,0.3104006904993739
309,0.033465221815834,0.13218623993958162,0.004828122314844912,0.015093173953917417,0.012246542421231152,0.008694929708054017,0.009387953949367828,0.006339422727267577,0.22224160683009853
310,0.0209962433209049,0.022534770988332186,0.0034337558946176744,0.0006416114847835754,0.008281219179410396,0.010851980276608657,0.003198107891742001,0.0019832437573476746,0.07192093279374707
311,0.03550624792499823,0.009125963540529435,0.006586779050678066,0.008466017171929428,0.013066097600133846,0.005487867023783175,0.005390581840183743,0.004396618027093787,0.08802617217932972
312,0.04357252828842252,0.024101155291408854,0.004505800075696307,0.00521062286519451,0.006301762581586147,0.0019302527933077347,0.009250045449695767,0.004727160238843658,0.09959932758415549
313,0.02399440073960676,0.03711778988861329,0.003921562324343868,0.01606591852581602,0.003442915289387499,0.002280000422326716,0.003949101294994408,0.002914075645764868,0.09368576413085344
314,0.034390691406563687,0.06033065470849639,0.0032582801557984463,0.02896263135783262,0.005938169264314929,0.0033585056458184273,0.007669616828773316,0.0013260843311977176,0.14523463369879555
315,0.014491301234434852,0.045343652343898075,0.0006309808899337405,0.06630921062521404,0.002317960245618016,0.0018213142570888603,0.004666092480021994,0.004748734808130464,0.14032924688434004
316,0.009082659355943006,0.06570396606534419,0.0006280271278478847,0.032892396744950175,0.003424573047324747,0.01020359813945563,0.005409117800472236,0.0036007675815489725,0.13094510586288685
317,0.016252237283008442,0.077613726291377,0.00023393182180650644,0.014457669329857497,0.003441675469293523,0.010717035898956543,0.007021319880793395,0.004507604549343707,0.13424520052443661
318,0.03252451266208575,0.0171413957075994,0.005630662985901457,0.001673130459892954,0.0025772875355222075,0.018151525876057412,0.017322233524550146,0.02016245500603273,0.11518320375764206
319,0.027259345930884946,0.0823363395837494,0.012657604504577551,0.00020932270394846453,0.009619665251602325,0.0051252442683157205,0.023727932513235905,0.02076343736902922,0.18169889212534354
320,0.029132013926315224,0.16063795957727522,0.013526691880746072,0.005597293203961423,0.02004537522577937,0.004272998461829414,0.0260341132788834,0.01577777990864878,0.2750242254634389
321,0.040530797959663495,0.05425762651022128,0.05278010845538525,0.010676204132638506,0.02107888820429905,0.0030662826095361143,0.02423195716220398,0.017134547382867883,0.22375641241681554
322,0.1468318280824433,0.08850839667519067,0.04876475846280115,0.000859563230058619,0.015971066332264822,0.0015931817420767951,0.013659652413869945,0.008152791445849789,0.3243412383845551
323,0.12580697931171123,0.02206453401050025,0.04299987223026317,0.002936629247611113,0.025930252734985667,0.0023451445934081334,0.011471475949080243,0.008230957013037027,0.24178584509059683
324,0.09941137235852178,0.1048205352712026,0.04741290718650992,0.004100569336775164,0.00954702547300817,0.007383263027542332,0.006453099597305265,0.004150438034013048,0.2832792102848783
325,0.06778384796118098,0.24012674879479595,0.054814691697772006,0.0036061950509899167,0.058983482239539906,0.06608394570728778,0.027963212575315474,0.03016934659719176,0.5495314706240737
326,0.018337782585526406,0.036502253384716375,0.051777696252790946,0.003646211062448627,0.03369136744762523,0.031859718098341885,0.024057694914107763,0.019402975132143094,0.2192756988777003
327,0.015337782203765346,0.006581321899021339,0.045175400895774216,0.015319233855769911,0.01725044158981372,0.005509150286746284,0.007973959289768259,0.011788634045266519,0.12493592406592559
328,0.0607452600126928,0.007281776486403642,0.04815714778880998,0.0051009274399624145,0.017159753692890023,0.008150170786624458,0.021963192831765857,0.000914105452676978,0.1694723344918261
329,0.021310380218459508,0.007261218821648927,0.036367253166004,0.005122678343778805,0.00662616396390913,0.015753768354926447,0.009533791823356784,0.0067424444712768225,0.10871769916336041
330,0.019523060497071858,0.016275539165621373,0.026642754941746432,0.004989592519287097,0.014965498613936772,0.010384725701239196,0.0026052212784086174,0.02341665905083464,0.11880305176814601
331,0.050873270888162174,0.023202618650896813,0.011360711595876184,0.026803609442115812,0.021038757058564752,0.035028731172800934,0.005849651128150699,0.04266387088834292,0.2168212208249103
332,0.009892276609209485,0.008464366222927011,0.03504907892744127,0.035994328060819356,0.0068958404016409396,0.016400914404871663,0.008503160477601749,0.01259413166337659,0.13379409676788806
333,0.023058741946027545,0.03911317126895409,0.017569703809466056,0.037202250843129114,0.028206604075736705,0.021338028862239136,0.008030178099857175,0.00838583004179395,0.18290450894720378
334,0.011134991053719276,0.037519853412900046,0.04589783424623505,0.009548263232809995,0.02664304407176497,0.019284819431854977,0.019353218783041064,0.0021784844613756717,0.17156050869370104
335,0.010814016070221602,0.07594447859877305,0.016836840116669402,0.015973995827313563,0.03093423565182507,0.006867308667062412,0.02110095969272824,0.002089593536175703,0.18056142816076906
336,0.008407491372122784,0.03367671723838236,0.003714224064896111,0.0027590996280978746,0.020023285031419757,0.011173544108090657,0.015844844177171656,0.006487365047014909,0.10208657066719612
337,0.0032012078825808606,0.028157174675130257,0.005883845416194414,0.007712026660044014,0.004066011406470065,0.006685706352678073,0.0055123650673270744,0.00021014722974703977,0.0614284846901718
338,0.00346051725791304,0.033582688172002904,0.003935597085399516,0.0056868851232448675,0.0014641177690756391,0.0031342996411172722,0.00265853586885706,0.0008694134496028194,0.05479205436721312
339,0.005108729074032509,0.005024733683450475,0.01267308341954914,0.008859513789863573,0.0040509228896446975,0.004149069843944501,0.004618067819470127,0.0017305923384511258,0.04621471285840615
340,0.003668930746623017,0.013503877376809591,0.005679697407181468,0.012281897797623063,0.0013837124249391228,0.002697737888138958,0.001993461287104886,0.001992581063958852,0.043201895992378954
341,0.005181063534856356,0.020742025282636127,0.004800123728537584,0.0037278229806350116,0.0064353108410041765,0.007685083724910762,0.0024495423657757815,0.0036753784018822544,0.05469635086023805
342,0.22771185452314094,0.24365885010564003,0.07331928751292612,0.07374685741724611,0.12988350218046063,0.11900394705552622,0.07313214307948045,0.0772586467465086,1.017715088620929
343,0.005382685865349688,0.02379486564243923,0.006791957607385527,0.01055274616263492,0.0040755829476586975,0.0031260258761049062,0.008389880654201052,0.010593079085744143,0.07270682384151816
344,0.04720028990995202,0.009371690858432917,0.002597279440574263,0.0037612919969593453,0.0018445504117941042,0.009155500165367389,0.004739259139560455,0.0032135985356761872,0.08188346045831667
345,0.005406302502059309,0.005988420089107957,0.010188993449379138,0.010868744780469345,0.01133149135552782,0.0048205971756747346,0.010306881076963176,0.008360424814863947,0.06727185524404543
346,0.21346774886010286,0.1928159473495601,0.038903860011437766,0.054413066319617585,0.09807213381673613,0.10131586838708297,0.04952543215768468,0.06073834008109745,0.8092523969833195
347,0.012908395321278661,0.014142983522081239,0.029645281696343628,0.025959853734269445,0.012216592931499803,0.010969423960633681,0.01388885224839541,0.018109630827967307,0.13784101424246917
348,0.0033910580186006546,0.006037286374330621,0.009325766536337122,0.006273925482220518,0.003868909239059765,0.0050867750930960656,0.004112497607442492,0.0038270458618606842,0.04192326421294792
349,0.017284598058885898,0.010287238762806628,0.004306872972630138,0.009524748961395994,0.0034709256184754793,0.0038017385141557,0.0007185618415152303,0.0005642805436098993,0.04995896527347497
350,0.014988949061757564,0.036343603307803556,0.0011595931817484633,0.003409178110124788,0.0025904123554289704,0.007309130276330992,0.002714011854207129,0.0032720843454254493,0.07178696249282691
351,0.013281330735631383,0.01389008348174414,0.006050757625699919,0.001555698218437848,0.003842648804573958,0.002994919456276938,0.002801871932617208,0.0019164559826162376,0.046333766237597634
352,0.0056245662616801325,0.016940988252040212,0.009355587558486905,0.0033428476081702714,0.0028763062897664074,0.00606783076426684,0.00157078408827248,0.0033553783931107033,0.04913428921579396
353,0.0024325459028444046,0.013456631973808962,0.005900948478052163,0.0012509476055671048,0.0022051198676846903,0.005551812211953952,0.001564767019038358,0.005127192311676565,0.037489965370626196
354,0.006185690110176932,0.014928642433420639,0.0030931129775201467,0.00054264331795619,0.0010693691046703181,0.005172281103434249,0.003038205132496997,0.0018887142469495289,0.035918658426625
355,0.015885057232783564,0.01466922442931625,0.00143500784947411,0.0019418901169935816,0.005255433112798353,0.005168821032226137,0.0056168989970674715,0.005749958697084905,0.05572229146774437
356,0.009316830801931566,0.015169325422455608,0.0028611902967823266,0.004027969121553867,0.006273038976136318,0.008053448350155942,0.0038519191565455006,0.005305919468281586,0.05485964159384272
357,0.004757666206935252,0.006453509351053269,0.008875320112048345,0.002420826357664936,0.005896421326485495,0.004312638837572025,0.004818152982421121,0.0037403158750396307,0.041274851049220074
358,0.012411794086376632,0.006828357107688688,0.009026290197301697,0.003786415490208693,0.008600759752778662,0.004400542804265739,0.005754626917310426,0.0032235391773876307,0.05403232553331817
359,0.01544220945644679,0.0032710970843664055,0.000727117853150952,0.0016791891551385485,0.004768479633969708,0.0015853584147063813,0.00937106890815494,0.006661307551138535,0.04350582805707227
360,0.013321732845678913,0.005219967930142952,0.006416223742337026,0.0015934277366095114,0.0045999380830447365,0.0004219323551507377,0.00863104380566868,0.0034974489625305668,0.043701715461163124
361,0.03460903879640937,0.016456705801234425,0.011192277528641565,0.0032820478264961738,0.004598215767231014,0.0008450092659187832,0.0009418065057634606,0.0002890111218090866,0.07221411261350387
362,0.09653081442909756,0.09308837781269916,0.0015101972575447388,0.0017955306407433423,0.004536006803717737,0.004105433874114092,0.004116848791792688,0.004071765134604256,0.20975497474431357
363,0.031136921308156387,0.04081213448960506,0.007076941038900816,0.0008069159871382715,0.011947807594869861,0.015622620341482688,0.008540021963881317,0.009334229829075332,0.12527759255310975
364,0.04086084935778102,0.04273672918774245,0.0027149022971738254,0.0006392531322361114,0.004589795615015289,0.005057114890838062,0.004815707837450137,0.005920970551287029,0.10733532286952394
365,0.020837880737653802,0.03616891687720994,0.019934700527726473,0.0016651542261741405,0.004423768623958546,0.01671842415769921,0.0018566783253191911,0.008440868691285495,0.11004639216702679
366,0.014848127911502718,0.011874512425667734,0.010754290588871717,0.0030659262240048065,0.004119424251281595,0.005268797191736515,0.004867795143028652,0.004576616305437272,0.059375490041531004
367,0.013644922183147123,0.014212833415095225,0.00639392059936885,0.0019552866631122674,0.008124352022716856,0.00417595823957838,0.012600762748264318,0.01077423289417148,0.0718822687654545
368,0.01992341871491759,0.023751843797928062,0.0035390962483267513,0.002746167448233102,0.028297477479332353,0.05216302163565373,0.005542560268155156,0.021444502179483762,0.15740808777203052
369,0.015931199059497646,0.01836065443066566,0.002005613494123191,0.0005753471708703158,0.022990787771543293,0.026112514010998667,0.028033346874196945,0.025445927276612528,0.13945539008850824
370,0.011325946875367168,0.014354644879696156,0.001366928102107026,0.0013185268709710492,0.01409042551236568,0.011111458290404505,0.006592904005187176,0.006169259870676461,0.06633009440677522
371,0.013083054316114067,0.02475338762133339,0.010434852766315563,0.0002741154884413616,0.006215867825548882,0.006542135077436808,0.007738613350373849,0.004376786720744707,0.07341881316630862
372,0.026293493028083138,0.012665061729657577,0.004276788745688789,0.0016159249869956674,0.010878658435112142,0.004263400459013521,0.008556329704515071,0.006497800647351285,0.07504745773641719
373,0.023594448415207213,0.02343211129940931,0.003282012202261582,0.0006116701133847186,0.01429942661137778,0.01111316588727005,0.007033617077649921,0.006861523213279504,0.09022797481984007
374,0.009918615862313865,0.008279867458836866,0.003798457765034805,0.0007065957503488379,0.007769563329622934,0.0037757930202770946,0.003220048526433617,0.0017471906310260027,0.039216132343894025
375,0.010882958728329256,0.013296697767760131,0.0013375302753437079,0.002289680518655733,0.005497241215195861,0.0016392475138593127,0.0010988758672735202,0.0005274633889803629,0.036569695275397884
376,0.009131654965495091,0.00927866998511419,0.005237511381437673,0.0009057327836173026,0.007686495323827038,0.005090285768316729,0.003019521048810412,0.003105855918778579,0.043455727175397016
377,0.008584819265862893,0.006260543395088264,0.0036196966032978773,0.0005611350845546293,0.005908416947622583,0.0010959412803933843,0.0027728235942813405,0.0024645771364922605,0.03126795330759323
378,0.008569586069423377,0.005369489065394725,0.0031857133877670044,0.0009675880901271911,0.0038311846106965195,0.0009248721991998623,0.0019261273975482722,0.0007883218855473649,0.02556288270570432
379,0.010833688931004988,0.00597024938682712,0.0012591961704769654,0.0010754799983663955,0.003457657607779381,0.00046146803271243924,0.002234049193674308,0.001488746502393445,0.026780535823235044
380,0.010641720400175574,0.00942231644215388,0.003074708359409177,0.00017854739231577197,0.002735040322895539,0.0021573376181509662,0.0013815248104353587,0.00043162472531592795,0.030022820070852194
381,0.006015441779149646,0.0055759114606855975,0.002943254497798706,0.0001078500383387538,0.0018304570611694137,0.002035787743033949,0.002069780658332709,0.0015933026453119885,0.022171785883820763
382,0.010079635694234448,0.0060549870239217,0.004038118727712312,0.00020618070289302388,0.006244923025222156,0.0012366044343662267,0.0036372176764638076,0.003100031996497167,0.03459769928131084
383,0.008671749762984918,0.00938185581674329,0.0020566017675923615,0.0012890215217418702,0.002340756631134827,0.0010368912986845908,0.00320658189869026,0.00341467384725003,0.03139813254482215
384,0.009591680269213,0.012253099511140007,0.0010139085062179148,0.0006540477965426471,0.004500100631309237,0.00047436320127117426,0.003037331603521562,0.004797962640915278,0.036322494160130815
385,0.0074205864073373365,0.008400450891402815,0.002231396776595461,0.0015638772293520213,0.002423355384199441,0.0011015802991075807,0.0022227601523698622,0.0032120486408803955,0.028576055781244915
386,0.00985407773275971,0.009366952816556688,0.002715213903405944,0.0029702825217597026,0.0007294465521647073,0.00267392993291539,0.0030004232869886875,0.0010958647152303786,0.032406191461781204
387,0.011921862132085286,0.011581554412084477,0.0006286188679596183,0.0017031063071733658,0.00022356211692184188,0.0016559843938026696,0.0009955225440621022,0.001542869970695864,0.030253080744785225
388,0.015205864612282415,0.00515470547576319,0.002126338923063121,0.0023539658701223647,0.0013265107634350371,0.0017713128624973666,0.0011510483593788325,0.002468650885942207,0.031558397752484535
389,0.013988775177888522,0.015383685895731785,0.003767690779713993,0.0013695258902841248,0.0018024428663817574,0.003304024282685196,0.0020612209557866264,0.004397341654033781,0.04607470750250579
390,0.015019428233080497,0.01650943362464446,0.0015633213336969506,0.0013608141585433526,0.003253806328487706,0.0021753468701648897,0.00017161685396020017,0.0001966924739399425,0.040250459876518006
391,0.012135734192061156,0.01379998469313398,0.001477764176396499,0.00019849626468377576,0.0020718798065858966,0.003045523449448239,0.0008193666480933444,0.0015505311685569253,0.03509928039895981
392,0.020770616101233277,0.013507000371080737,0.0005509780791131553,0.0004342099370593635,0.0022880212335133977,0.0045871197508132915,0.0009274314886360424,0.0020809383988409378,0.04514631536029021
393,0.015977159721851535,0.006977630489503847,0.0055223789558559565,0.0001469856461940757,0.0038100719131326896,0.002130696526699851,0.002294168702365081,0.0015546509374767736,0.03841374289307981
394,0.020714646574592738,0.010111198721920359,0.002018919746897211,0.00014789123151168687,0.0015217011891387937,0.0016644547277972074,0.0012447842234645512,0.0007354335224378401,0.038159029937760394
395,0.019657136924281355,0.014874755341704751,0.0014909328225315287,0.0006911819630162733,0.002908261492370615,0.0016863133831234057,0.0026142075788542327,0.002737497509406683,0.046660287015288834
396,0.011656737061693704,0.011835494457238659,0.0027715122154766624,0.0015379915804031616,0.0015525348141035864,0.002310408222848594,0.0013680098909271943,0.0025180169167875787,0.03555070515947915
397,0.014622631826761634,0.01051064702947797,0.0017428271308915632,0.0011711397814750985,0.0013776859632691281,0.00294200160891137,0.0010867756088232905,0.0019369837487023785,0.03539069269831243
398,0.011306186447722699,0.00996926348647203,0.0005550912981882452,0.0003368723172683245,0.0009734552118819941,0.002378175297697311,0.0010521009070450632,0.002046997383028315,0.028618142349303984
399,0.006044453485406648,0.010329586481074316,0.001708003238146897,0.0003765417938826543,0.0009886034522110152,0.0014067909485913515,0.0009205787166735686,0.00076394902800452,0.022538507143990975
400,0.013606204864558573,0.014023999938792109,0.0006151852242709996,0.0015071767820656376,0.002044429188194436,0.0015341311549584083,0.0012260325461716677,0.0014086866994839186,0.03596584639849575
401,0.05683610109515717,0.007475177717798344,0.0013792020362104007,0.0032639842318112878,0.004276047050858518,0.0008592316658897006,0.0028994097232315375,0.003938391034071705,0.08092754455502867
402,0.09512418580268016,0.009289848348074668,0.00022080046493691473,0.0007040911104676924,0.006169796000355058,0.0005199182821804955,0.0009702411286238546,0.004773256623739228,0.11777213776105808
403,0.06375532035498342,0.01338832644749061,0.004701757634381105,0.0003565892844647853,0.0011838633192280358,0.0008653946832922045,0.0018046142561106027,0.005029944991169155,0.09108581097111992
404,0.06675268371356213,0.0029141991924452166,0.0014916636692197621,0.0005597701439678458,0.00046731335834293927,0.0029066222796712885,0.0012565046783204277,0.0013116707554774799,0.0776604277910071
405,0.02173808041013223,0.0034932829867083395,0.0010122818142681911,0.0009943396209219852,0.0007319985926944759,0.005178659369782096,0.0017228463252537199,0.001182145783976615,0.03605363490373765
406,0.00838495073016891,0.016023410138971104,0.00415763129166887,9.358978895979909e-05,0.0004667294163334171,0.005555929597609355,0.0017524079043072472,0.0020565359456907466,0.038491184813709445
407,0.1003749620792657,0.02263193078028079,0.0018204970154812147,1.9044127071103815e-05,0.0008386969756964857,0.0022924107820916405,0.00037675928114867346,0.0020852457381990005,0.13043954677923458
408,0.04502801337988591,0.151242162141929,0.0017416077029668829,0.0027923675411602664,0.007217789882934009,0.0031898599545739344,0.0030713458322688537,0.006761435014010447,0.2210445814497293
409,0.06336352491794142,0.06300068059784329,0.0006418208720307466,0.0014629055556868989,0.004936632755194218,0.007852624024038631,0.004375855819384996,0.003924145307737275,0.14955818984985744
410,0.036621999718237756,0.04906480463476322,0.00045595100826184635,0.0006018795720295591,0.0007517635367434122,0.004514993525984571,0.0036077088123330275,0.002703414186608062,0.09832251499496145
411,0.03504845018959802,0.057269750007242194,0.002230934015405004,0.0031327109504036364,0.0019483807451015488,0.005150499277349093,0.0023042546024992943,0.0007077101668815422,0.10779268995448033
412,0.023012542493734744,0.10607496476614464,0.00879384046841102,0.0012812319187117112,0.002729622076419831,0.009545894648798329,0.0042212641077054485,0.0008809753314845527,0.15654033581141027
